id	nome
44824	LOC MOC - CONSTRUTORA E COMERCIO LTDA
44849	FA2F ADMINISTRACAO E SERVICOS LTDA
44920	BEST OFFICE COPIADORAS E SERVICOS LTDA - EPP
44954	ALTOE REVENDEDORA DE COMBUSTIVEIS LTDA
45028	EV LOCADORA LTDA - EPP
45054	CENTROSERV SERVICOS TECNICOS DE RECURSOS HUMANOS LTDA - ME
45055	ABENET PROVEDORA DE ACESSO A INTERNET LTDA - ME
45058	DISETTE CONSTRUCOES LTDA - EPP
45087	GERAQUIP GERADORES E EQUIPAMENTOS LTDA - EPP
45109	ON LINE EMPREENDIMENTOS E TERCEIRIZACAO DE SERVICOS LTD
45129	PH COMERCIO E IMPORTACAO DE PRODUTOS HOSPITALARES LTDA
45147	DAE SA - AGUA E ESGOTO
45311	MANDACARU VIGILANCIA LTDA
45340	POSTO PALESTINA LTDA.
45395	TANIA MARLIEM DA COSTA SANTOS
45403	UNIVERSAL COMERCIO E SERVICOS LTDA - EPP
45415	C P TISSOT & CIA LTDA - ME
45447	IMPERHOUSE ITAJUBA IMPERMEABILIZACAO E COMERCIO LTDA - EPP
45457	COPIAR TECNOLOGIA LTDA - EPP
45465	CLINICA DE VACINAS SANTA CLARA LTDA - ME
45485	IPANEMA SEGURANCA LTDA
45499	SERMATEC ASSISTENCIA TECNICA LTDA - EPP
45519	AGROSERVICE SEGURANCA LTDA
45540	SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC
45550	L. H. OLIVEIRA PETROLEO LTDA.
45553	PETROBRASIL LTDA - EPP
45563	CLEANPRO ADMINISTRACAO PATRIMONIAL E TERCEIRIZACAO LTDA - EPP
45567	STARTEC CIENTIFICA LTDA - EPP
45569	AV FARMA ASSISTENCIA E SERVICOS FARMACEUTICOS LTDA
45598	AQUILA TRANSPORTE DE CARGAS LTDA - EPP
45604	S.B. COMUNICA  O & SISTEMAS LTDA - EPP
45646	COPS ENGENHARIA LTDA - EPP
45673	GRANRIO ENGENHARIA LTDA
45713	ACDL - ACUSTICA E COMERCIO DE DIVISORIAS EIRELI - EPP
45757	FORMATO PROJETOS E DESENVOLVIMENTO DE SISTEMAS LTDA - EPP
45798	TORINO INFORMATICA LTDA..
45870	ATTO RECURSOS HUMANOS LTDA
45900	GESTEMAQ COMERCIO E SERVICOS DE EQUIPAMENTOS GRAFICOS LTDA - EPP
45919	CARIRI COMERCIAL E CONSTRUCOES LTDA - EPP
45981	COMPER-TUR TURISMO LTDA - EPP
46053	SOCIEDADE FRANCA E RESENDE LTDA.
46088	APB ASSOCIACAO POSITIVA DE BRASILIA
46106	G A SERVICOS DE APOIO ADMINISTRATIVOS PARA TERCEIROS LTDA  - ME
46127	CLAILSON RIBEIRO ADVOGADOS ASSOCIADOS S/S
46159	FUNDACAO DE APOIO A EDUCACAO E AO DESENVOLVIMENTO TECNOLOGICO DE MATO GROSSO
46250	CORREA CONSTRUCOES E COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA - ME
46282	DATTECH INSTALACAO E MANUTENCAO LTDA - EPP
46298	JOSE SANT ANA A. PONTES - ME
46305	VISUAL CONSTRUTORA DEL REI LTDA - EPP
46329	MEGA SERVICE CONSTRUTORA E TERCEIRIZACAO DE SERVICOS EIRELI - EPP
46383	MARLIM AZUL TURISMO LTDA - EPP
46406	SOMA AUDITORIA METODOS ORGANIZACIONAIS E SISTEMAS - EPP
46582	CENTRO DE PRODUCAO AUDIOVISUAL LTDA - ME
46647	SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC ARRJ
46693	EDENS LANCHES COMERCIO DE ALIMENTOS EIRELI - ME
46758	OLIVA LTDA - EPP
46798	SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL
46876	TOMM & CIA. LTDA.
46882	M. M. CAVALCANTE - COMERCIAL
46885	VALOR ECONOMICO S.A.
46887	TECNICA RONDONIA DE OBRAS LTDA - EPP
46905	GOMES & AZEVEDO LTDA - EPP
46916	V.B.C. TELECOM MULTIMIDIA VIA SATELITE - EIRELI
46949	CM-CONSERVADORA MUNDIAL LTDA
46964	VETOR ENGENHARIA E CONSTRUCOES LTDA
46977	E-PEOPLE SOLUCOES LTDA
47007	FUNERARIA PAX REAL LTDA - EPP
47104	FORTESUL ALARMES E SEGURANCA EIRELI - EPP
47112	M DE O LANDIM COMERCIO - ME
47183	BONAFIBRA INDUSTRIA E COMERCIO LTDA - ME
47193	GUAPORE EQUIPAMENTOS EIRELI - EPP
47196	TRES D - CONSTRUTORA E SERVICOS LTDA - ME
47201	SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC
47214	CITY - AGENCIA DE VIAGEM E TURISMO LTDA - ME
47238	FLAMA EDITORA GRAFICA LTDA - EPP
47257	BOUE & RUIZ LTDA - EPP
47271	REPRESENTACOES CAMPO GRANDE LTDA
47318	VIDRO SHOW LTDA
47340	M. ANDRADE ENGENHARIA LTDA - EPP
47348	GOLD SERVICOS DE CHAVES LTDA ME
47429	IATEC ENGENHARIA DE ISOLAMENTOS - EIRELI - EPP
47500	S. J. ARQUITETURA E CONSTRUCOES LTDA - ME
47576	NYPO COMERCIO DE AUDIO, VIDEO, IMPORTACAO E EXPORTACAO
47581	KADISA INDUSTRIA E COMERCIO LTDA - EPP
47593	PATRIA SERVICOS LTDA - EPP
47598	FORTEL SERVICOS E COMERCIO DE MATERIAIS ELETRICOS LTDA - ME
47601	WPS ENGENHARIA LTDA - EPP
47603	DAMANDO PECAS E SERVICOS LTDA
47605	FC BRASIL CONSULTORIA E REPRESENTACOES LTDA.
47714	TECSUPRI MAQUINAS SUPRIMENTOS E SERVICOS LTDA - EPP
47749	AUTO MECANICA J G OLIVEIRA LTDA - ME
47767	STERLIX AMBIENTAL TRATAMENTO DE RESIDUOS LTDA
47774	STAPLES BRASIL COMERCIO DE MATERIAIS DE ESCRITORIO LTDA.
47808	TECNOLAJES ENGENHARIA E CONSTRUCOES LTDA - ME
47810	GASTROPROCTO SERVICOS MEDICOS LTDA
47811	JOY ENGENHARIA LTDA - EPP
47870	IPORTEC COMERCIAL LTDA - ME
47908	GC ENGENHARIA EIRELI - EPP
47956	MANUTECNICA MANUTENCAO LTDA - EPP
48001	ASSISTMEDICA COMERCIO E ASSISTENCIA TECNICA MEDICA LTDA - ME
48062	CONSTRUTORA HALLIDAY GUIMARAES LTDA
48079	AGILE TERCEIRIZACAO LTDA - EPP
48115	POSTO ALMEIDA DORIA LTDA
48134	SOLLUS DISTRIBUIDORA DE LIVROS LTDA
48198	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI
48222	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI
48234	NRM - ENGENHARIA LTDA - EPP
48236	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
48243	TERABYTE INTEGRADORA DE SOLUCOES EM TECNOLOGIA DA INFOR
48247	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
48275	VELOX TRANSPORTES E SERVICOS LTDA - EPP
48321	JOAO LUIZ CAMARA MARTINS & CIA LTDA - ME
48332	COSEJES- SERVICOS TERCEIRIZADOS LTDA
48334	KRAFTWERK ENGENHARIA E CONSTRUCOES LTDA - ME
48365	DEDETIZAR SISTEMA DE CONTROLE AMBIENTAL LTDA - EPP
48379	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI
48389	SERVICO SOCIAL DA INDUSTRIA - DEPARTAMENTO REGIONAL DE RONDONIA
48454	LVS COMERCIAL LTDA
48459	DNA CENTER S/S LTDA - EPP
48462	OPERACAO RESGATE - TRANSPORTES LTDA
48503	LIMPECOL SERVICOS GERAIS EIRELI
48504	CLEAR INDUSTRIA DE PAPEIS LTDA
48545	SUPRICOPY SUPRIMENTOS E EQUIPAMENTOS REPROGRAFICOS LTDA - EPP
48548	JLC ADMINISTRADORA LTDA
48563	LAVANDERIA MILENIO LTDA - EPP
48594	CPR CONSULTORIA E PROJETOS RODOFERROVIARIOS LTDA
48610	GOODSERVICE SERVICOS E COMERCIO DE TELECOMUNICACOES E INFORMATICA LTDA - ME
48644	PRESS INDUSTRIA DA CONSTRUCAO CIVIL LTDA
48667	SELLEMAR COMERCIO E SERVICOS LTDA - ME
48676	BEQUEST SERVICOS ESPECIALIZADOS LTDA
48678	SERVICO SOCIAL DA INDUSTRIA DEPARTAMENTO REGIONAL DO DISTRITO FEDERAL
48681	KONSERV SISTEMA DE SERVICOS EIRELI
48709	PROSEG SEGURANCA E VIGILANCIA LTDA
48719	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DO DISTRITO 
48743	FORTAL EMPREENDIMENTOS EIRELI
48765	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL-SENAI
48775	INDUTECIL GRUPO EMPREENDEDOR RODRIGUES COSTA LTDA - ME
48784	FARIA E FERREIRA LTDA
48812	AUTO POSTO PEDRA DO POMBAL LTDA
48836	M. GARCIA & CIA LTDA - EPP
48851	QUALITY TECNOLOGIA E INFORMATICA EIRELI - EPP
48876	THIAGO ALEXANDRE HOFFMANN
48908	BRASILCARD ADMINISTRADORA DE CARTOES LTDA
48971	SERVICOS AUXILIARES LTDA - ME
49004	NEURIVANIA SANTOS OLIVEIRA
49015	NOVA ARTE CONSTRUCOES LTDA - ME
49090	ROTAPLAN GRAFICA E EDITORA LTDA - EPP
49105	FUNDACAO DE APOIO AO DESENVOLVIMENTO DA CIENCIA E TECNOLOGIA-FACTO
49263	RIT S FIRE CONSTRUCOES E INSTALACOES - EIRELI EPP - EPP
49279	BIRCK AUTOMACOES INDUSTRIAL LTDA - EPP
49298	POSTO ECO LTDA
49314	ANS DISTRIBUIDORA LTDA - EPP
49326	COMERCIAL GIRASSOL EIRELI - EPP
49344	SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI
49350	RCA-SERVICOS DE LIMPEZA AMBIENTAL LTDA - EPP
49357	A. CENTRAL TRANSPORTES LTDA - ME
49379	HABIB DECORACOES DE ITAJUBA LTDA - EPP
49390	MR ANDRADE & CIA LTDA - EPP
49418	INDUSMEP-RIO INDUSTRIA E COMERCIO LTDA - ME
49437	B & P SUPRIMENTOS E INFORMATICA LTDA - ME
49466	HOSPITAL MONTE SINAI LTDA
49487	S.T.G. BARBOSA
49499	MILLENNIUM SERVICOS E EVENTOS LTDA  - ME
49657	AUTO POSTO PEREIRA & MACIEL LTDA
49671	INFO-KEY COMERCIO E SERVICOS LTDA - ME
49672	EMPREZA GESTAO DE PESSOAS E SERVICOS LTDA
49675	SOCIEDADE BENEFICENTE DO HOSPITAL N S AUXILIADORA
49749	MANUEL FERNANDEZ GOUVEIA OSASCO - ME
49755	SENFFNET LTDA
49767	SAO JUSTINO COMERCIO DE COMBUSTIVEIS LTDA
49799	M. C. STUDIO LTDA - EPP
49811	W. M. COMERCIO DE COMBUSTIVEIS LTDA
49857	MMC EQUIPAMENTOS REPROGRAFICOS LTDA - EPP
49976	P. H. S. PINHEIRO ME
50022	PROMEDIC ESPECIALIDADES MEDICAS LTDA - EPP
50027	SECULO SERVICOS DE RECORTE DE JORNAIS LTDA
50044	T M F DE CARVALHO
50117	ACQUAQUALITY SISTEMAS DE TRATAMENTO DE AGUA LTDA - ME
50142	TECSERV-SERVICOS TECNICOS E LOCACAO-DE-MAO DE OBRA - EIRELI
50162	AIDA BEATRIZ ADOLFO MACHADO - ME
50187	J.E.S. EMPREENDIMENTOS LTDA - ME
50248	GESET COMERCIO, ASSISTENCIA TECNICA E LOCACOES DE MAQUINAS E DUPLICADORES LTDA -
50311	H2O AMBIENTAL LTDA - EPP
50316	VISOEST PADRONIZACOES LTDA - EPP
50320	ARS SERVICOS TURISTICOS EIRELI  - ME
50326	INTERCONTROL EQUIPAMENTOS PARA LABORATORIO LTDA  - ME
50352	HELC CONSTRUTORA LTDA
50364	DEFEND SISTEMAS DE SEGURANCA LTDA - EPP
50434	NOWA CONSTRUTORA  & SERVICOS EIRELI - EPP
50529	CIDE- CAPACITACAO, INSERCAO E DESENVOLVIMENTO
50582	CARAJAS SERVICOS ESPECIALIZADOS LTDA - EPP
50614	MALAGA COMERCIO E SERVICOS EIRELI - EPP
50619	ELFORT SEGURANCA DE VALORES LTDA
50664	INSTITUTO DE ESTUDOS DO TRABALHO E SOCIEDADE - IETS
50687	BASS ELEVADORES LTDA - EPP
50694	SEAL SEGURANCA ALTERNATIVA EIRELI
50718	C V E EMPREENDIMENTOS TURISTICOS LTDA
50787	RODRIGUES & BASSO LTDA
50851	R A EXPRESS COMERCIO E SERVICOS TECNICOS ESPECIAIS LTDA  - ME
50859	INTERAGUA QUIMICA LTDA - ME
50912	ELIVALDO DA SILVA PENA EIRELI
50934	SUPERMAC MAQUINAS E CAMINHOES DA AMAZONIA LTDA
51022	FITALFA AUTO MECANICA LTDA - EPP
51037	CHAMCE SEGURANCA LTDA
51104	PLATINA MINERAL LTDA - EPP
51173	AGENCIA ESTADUAL DE DEFESA SANITARIA ANIMAL E VEGETAL
51176	CARLOS E SILVA LTDA - ME
51190	J. A. F. - CONSERVADORA E ADMINISTRACAO DE CONDOMINIO LTDA
51193	EMPRESA DE SANEAMENTO DE MATO GROSSO DO SUL S.A.SANESUL
51194	C S N - CORPO DE SEGURANCA DO NORDESTE LTDA.
51220	ORGANIZACAO MORENA DE PARCERIA E SERVICOS H LTDA
51226	HYDROPANTANAL CONSTRUCOES, INDUSTRIA E COMERCIO EIRELI - EPP
51246	CONCEITOS DE RUA
51254	R. ALBUQUERQUE E VASCONCELOS
51265	POSTO PINHEIRO LTDA
51282	DF DISTRIBUIDORA DE PAPEIS LTDA
51350	C.A.MORAIS COMERCIO REPRESENTACAO E SERVICOS - ME
51376	PORTALSUL EMPRESA DE VIGILANCIA S/S LTDA - EPP
51469	VCB PROVEDOR DE ACESSO LTDA
51472	MASTERRADIUS TELECOM LTDA - EPP
51571	INTERFORT SEGURANCA DE VALORES EIRELI
51640	PRIMEHOST DO BRASIL SERVICOS DE INTERNET LTDA
51682	FUNDACAO ESCOLA DE ADMINISTRACAO DA UNIVERSIDADE FEDERAL DA
51800	ALESSIO & LONGHI LTDA
51813	ELYSIO MIRA SOARES DE OLIVEIRA - EPP
51819	CICOL ENGENHARIA E COMERCIO LTDA
51869	ANACLEIDE PEREIRA DE ALMEIDA - EPP
51872	TEMPECONTROL PECAS EQUIPAMENTO E SERVICOS DE REFRIGERACAO LTDA - ME
51874	ATHENAS VIGILANCIA E SEGURANCA LTDA
51877	AMBICAMP - COLETA E DESTINACAO DE RESIDUOS LTDA
51891	TEC LIMP SERVICOS E LIMPEZA LTDA - EPP
51893	YESHUA IMPORTADORA COMERCIO E SERVICOS DE INFORMATICA LTDA - EPP
51908	CONSTRUTORA VIENA STAR LTDA - EPP
51924	MULTIMAGEM DIAGNOSTICO MEDICO POR IMAGEM LTDA - ME
52011	MARCENARIA REGIONAL DIVISORIAS E MOVEIS LTDA - ME
52036	DENTAL DOCTOR LTDA - ME
52057	M. D. DE ARAGAO SILVA EIRELI - EPP
52073	HEMOANALISE - LABORATORIO DE ANALISES CLINICAS LTDA - ME
52078	NARA COMERCIAL DE ALIMENTOS LTDA - EPP
52106	TECNOTTEL COMERCIO E SERVICOS TECNICOS LTDA - ME
52114	ACREDIESEL COMERCIAL DE VEICULOS LTDA
52119	ERIX TEXTIL E EQUIPAMENTOS EIRELI - EPP
52188	ELETROTECNICA PANTANAL LTDA - ME
52211	CONSTRUTORA IPR LTDA
52268	BOINA PRETA E ACUCARADA LANCHES LTDA - ME
52271	INSTITUTO EDUCACIONAL MARIA RANULFA LTDA - EPP
52314	ADVANCE ELEVADORES LTDA - EPP
52344	OYKAM COMERCIAL LTDA - ME
52370	ESTER MARIA BORGES
52381	POSTO ANTUNES LTDA
52433	SANTA TEREZINHA COMERCIO DE MOVEIS EIRELI - EPP
52436	APLITEC LTDA - ME
52441	AURINELIA CASIMIRO ALVES MORAIS - ME
52448	COMPANHIA DE ELETRICIDADE DO ACRE
52484	AGUAS DE BARRA DO GARCAS LTDA
52491	ARE ENGENHARIA EIRELI
52508	F F G COMERCIO DE SUPRIMENTOS LTDA - EPP
52534	BIONEXO DO BRASIL S A
52586	CONSTRUCOES RODRIGUES PEREIRA LTDA - ME
52592	MARLISE PLOCHOCKI JAQUES & CIA LTDA - ME
52594	MILENIUM ADMINISTRADORA DE BENS LTDA
52678	SOPHO BUSINESS COMMUNICATIONS - SOLUCOES EMPRESARIAIS LTDA
52703	BENTEL COMERCIO SERVICOS DE TELEINFORMATICA LTDA - EPP
52757	INSTITUTO BRASILEIRO DE INFORMACOES EM CIENCIA E TECNOLOGIA
52810	R. DAMASCENO DA SILVA & SILVA LTDA - ME
52837	CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA
52851	METROCOMM COMERCIO E SERVICOS LTDA
52860	AGUAS GUARIROBA SA
52864	IARA CRISTINA DA SILVA MEIRELLES ARARAQUARA - ME
52898	ARQ CONJUNTA LTDA - EPP
52935	VIRTUALINK INFORMATICA LTDA - ME
52936	CLINICA COMPANHIA DA SAUDE LTDA - ME
53046	CONSTRUTORA SANTANA E PONTES LTDA
53057	MARCONDES SOARES COUGO - ME
53143	ANIL-LAB 1288 COMERCIO E REPRESENTACOES LTDA.
53182	MANOEL MIGUEL DOS ANJOS NETO SERVICOS - ME
53192	FECHINE & ALENCAR LTDA
53225	PARA SEGURANCA E TRANSPORTE DE VALORES LTDA
53300	FORTE CONSTRUCAO E TECNOLOGIA EIRELI - ME
53325	TERCEIRIZADORA SANTA ISABEL EMPREENDIMENTOS DE SERVICOS
53348	IT CONSULTING INFORMATICA LTDA - EPP
53395	M - 4 CONSTRUTORA E TERRAPLENAGEM LTDA
53419	JOSE PEDRO RODRIGUES FILHO - ME
53437	ENGECLINIC SERVICOS LTDA
53454	SAENCO PROJETOS E CONSTRUCOES LTDA
53457	INSTITUTO VIRTUAL DE ESTUDOS AVANCADOS - VIAS
53458	ETICA CONSERVACAO & HIGIENIZACAO LTDA
53460	BBN LTDA - ME
53497	DOEGE EMPREENDIMENTOS IMOBILIARIOS LTDA
53526	CONTE SILVA LABORATORIO AMBIENTAL EIRELI - ME
53540	E. L. ANDRADE - ME
53574	HN COMERCIAL DE PETROLEO LTDA
53614	ANGELA CRISTINA DE ALMEIDA CABRAL SANDES COMBUSTIVEIS
53696	ARARA AZUL REDE DE POSTOS LTDA
53705	LIDER SIGNATURE S.A.
53715	DEUTEC PRESTACAO DE SERVICOS LTDA - ME
53734	CRISTINA TEODORA LEOCADIO SILVA
53746	VERA CRUZ ENGENHARIA LTDA - ME
53771	J.PLUS COMERCIO E DISTRIBUICAO LTDA
53804	CENTROGRAF SERVICOS E COMERCIO LTDA
53849	ENGETECH - ENGENHARIA, COMERCIO E SERVICOS EIRELI - ME
53850	CLINICA DE DIAGNOSTICO E PREVENCAO EM MEDICINA LTDA - EPP
53939	SANTA HELENA MOVEIS PARA ESCRITORIO LTDA - EPP
53964	M.M.K.S. EMPREEENDIMENTOS LTDA - ME
54022	TNL PCS S/A
54067	ANESTESIA E SERVICOS MEDICOS LTDA
54102	PERSIANAS PEREIRA INDUSTRIA E COMERCIO LTDA - EPP
54104	ALKMIM TEIXEIRA & TEIXEIRA LTDA
54130	ASSOCIACAO NORTE PARANAENSE DE COMBATE AO CANCER
54138	VIATECNICA CONSULTORIA E SERVICOS LTDA
54166	COMPANHIA PIRATININGA DE FORCA E LUZ
54241	TREVISAN GUINCHOS E GUINDASTES LTDA - EPP
54244	INCOMPANY ENSINO E TREINAMENTO DE IDIOMAS LTDA  - ME
54255	ENSEADA CONSTRUCOES E SERVICOS LTDA
54279	SISTEMARE SEGURANCA E VIGILANCIA EIRELI
54312	AVANSYS TECNOLOGIA LTDA
54315	HIDROMETAL SANEAMENTO E CONSTRUCOES EIRELI - EPP
54376	ERDNA ENGENHARIA LTDA
54379	COMLAB PARTES E SERVICOS LTDA - ME
54411	POSTO APEANO LTDA
54446	CONSTRUTORA KAIROS LTDA
54515	REHABILITAR- CENTRO DE FISIOTERAPIA E REHABILITACAO LTDA - ME
54535	IMPRENSA NACIONAL
54568	MCR SISTEMAS E CONSULTORIA LTDA
54624	FAST AUTOMOTIVE E TURISMO LTDA - EPP
54645	MATHEUS VIEIRA-PRESTACAO DE SERVICOS LTDA - EPP
54686	LITHIO CONSTRUCOES LTDA EPP - EPP
54689	JOSE E MARIA COMERCIO DE DERIVADOS DE PETROLEO LTDA - EPP
54694	TIM CELULAR S.A.
54696	TIM CELULAR S.A.
54702	TIM CELULAR S.A.
54705	TIM CELULAR S.A.
54768	ADM-AUTO PECAS E SERVICOS LTDA
54788	BIOEXTRA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
54795	TERCOPAV - TERRAPLENAGEM, CONSTRUCOES E PAVIMENTACAO LTDA
54820	MEDSYSTEM MANUTENCAO E SERVICOS LTDA - EPP
54855	CONSTRUTORA FAMA LTDA - ME
54866	ASSOCIACAO BRASILEIRA DE DEFESA DO CONSUMIDOR E TRABALHADOR -ABRADECONT.
54872	BRASIL TONER SERVICOS LTDA - EPP
54920	J.CASTRO ADMINISTRACAO DE IMOVEIS LTDA - EPP
54939	BAT AUTO LTDA MICRO-EMPRESA - EPP
54951	PRESCOL PRESTACAO DE SERVICOS E COMERCIO LTDA
54955	EDIGRAFICA GRAFICA E EDITORA LTDA
54985	TEMPO ENGENHARIA LTDA - ME
55002	EDUARDO RAYMUNDO DE OLIVEIRA & CIA LTDA - EPP
55045	IPECON - INSTITUTO DE ORGANIZACAO DE EVENTOS, ENSINO E CONSULTORIA S/S LTDA  - M
55077	DIRETA CENTRAL DE ALARMES E COMERCIO LTDA - EPP
55141	ISM GOMES DE MATTOS EIRELI
55153	SPY SHOP LTDA - EPP
55168	SERIVEL VEICULOS LTDA - ME
55190	ANDRADE SERVICOS GERAIS EIRELI - EPP
55237	ESTRUTURA REFORMA PREDIAL EIRELI - ME
55291	MINERACAO ARAUJO INDUSTRIA E COMERCIO LTDA
55311	CENTRO DE REFERENCIA EM INFORMACAO AMBIENTAL
55324	M S PINTO ENGENHARIA LTDA - ME
55361	MULTIPLICAR SERVICOS LTDA - EPP
55379	GOMES & CIA COMERCIO E SERVICOS LTDA - EPP
55397	ALAMAR COMERCIO E SERVICOS LTDA - EPP
55406	ELIS MATERIAIS ELETRICOS LTDA - EPP
55419	SANDRO CESAR TOLEDO - EIRELI - EPP
55426	NORTE PETROLEO EIRELI - EPP
55438	CASA DAS CHAVES SERVICOS E COMERCIO LTDA  - ME
55497	PAULISTA SERVICOS E TRANSPORTES LTDA - EPP
55537	M M OBRAS E SUPORTE LTDA  - ME
55539	CRISBELL LOCADORA DE VEICULOS, TURISMO E SERVICOS LTDA - EPP
55566	FORTHMED PRODUTOS MEDICOS LTDA - EPP
55600	ARRIBATUR VIAGENS E TURISMO LTDA - ME
55604	ENGEMAC CONSTRUCOES LTDA - EPP
55638	COLOMBO SERVICOS DE PORTARIA EIRELI - ME
55737	IPE INFORMATICA EIRELI
55826	ELITE SERVICOS LTDA
55861	SKYSERV LOCACAO DE MAO DE OBRA LTDA
55880	SELEM COMERCIO E SERVICOS LTDA.
55890	VIVER REPRESENTACOES, TURISMO, ASSESSORIA E CONSULTORIA LTDA
55971	AKBAR COMERCIO EXPORTACAO E IMPORTACAO LTDA - EPP
56023	PLAMAX SERVICOS E COLETORA DE RESIDUOS LTDA
56051	EQUILAM TRADING LTDA - EPP
56070	COMERCIAL COLUMBIA LTDA
56102	REAL SERVICE CONSERVACAO E MANUTENCAO LTDA - EPP
56114	HELIO TSUNEO IKINO EIRELI - EPP
56122	VIPSERV GESTAO EMPRESARIAL E CONSTRUCOES LTDA
56132	CONSTRUTORA ROBERTO PASSARINI EIRELI - EPP
56144	OFICINA - ARQUITETURA E DESIGN LTDA - EPP
56163	C R OXIGENIO GASES E EQUIPAMENTOS LTDA
56164	NORTEN SERVICOS DE ENGENHARIA EIRELI - EPP
56223	ARYCOM COMUNICACAO VIA SATELITE LTDA
56279	CONSTRUTORA IGARITE LTDA
56298	DURANDO & OLIVEIRA LTDA - ME
56380	EDSON E KALINE REPRESENTACAO DE GAS LTDA
56382	JANIO SERVICOS DE LIMPEZA LTDA
56425	TARCON ENGENHARIA - PROJETOS, CONSTRUCOES E SERVICOS LTDA - ME
56436	CENTURY COMERCIO DE PECAS E SERVICOS EIRELI - EPP
56453	L. F. DA SILVA GAMA EIRELI
56507	CENTRO DE INTEGRACAO EMPRESA-ESCOLA DO ESTADO DE SANTA CATARINA - CIEE-SC
56561	FUNDACAO APOIO A PESQUISA ENSINO E ASSISTENCIA A ESCOLA DE MED DO RJ E HOSPITAL 
56572	BRAZIL RELOCATION & SERVICES LTDA - EPP
56649	JATOBA CONSTRUCOES E SERVICOS LTDA - ME
56730	BIATUR AGENCIA DE VIAGENS LTDA - ME
56733	COMERCIAL DELLA COSTA 110 LTDA - ME
56825	IMAX - DIAGNOSTICO POR IMAGEM LTDA
56945	PICK-UP CENTER TECNOLOGIA EM PICK - UP' S E CAMINHOES LTDA - ME
56983	GRAMA VERDE MULTSERVICE LTDA - ME
57012	VENTO NORDESTE CONSTRUCOES E EMPREENDIMENTOS EIRELI - EPP
57055	GDDOC GERENCIAMENTO DIGITAL DE DOCUMENTOS LTDA - ME
57067	BRASIL SUPRI COMERCIAL LTDA.
57069	CIRCUITO  PARA - RAIOS  LTDA - EPP
57111	S & M CONSERVACAO E LIMPEZA LTDA - EPP
57121	COMPACTA CONSTRUTORA EIRELI - EPP
57200	COMPANHIA ENERGETICA DO AMAZONAS
57213	GVP CONSULTORIA E PRODUCAO DE EVENTOS EIRELI - ME
57214	DAKARSA CONSTRUCOES E SERVICOS LTDA
57238	WM ELETROELETRONICO LTDA - ME
57312	OTC. DOC ORGANIZACAO TECNOLOGIA E CUSTODIA DE DOCUMENTOS EIRELI
57318	FUNDACAO EDUCACIONAL, TECNOLOGICA E CULTURAL DA AMAZONI
57320	JCC CONSTRUTORA E INCORPORADORA LTDA
57330	DIOCACIEL TELEMED COM EQUIP, INFORMATICA E SERVICOS LTDA - ME
57356	DUMONT EMPREENDIMENTOS LTDA - EPP
57369	AVALOS & AVALOS LTDA - ME
57374	CONSERPEL CONSTRUCOES SERVICOS E REFORMAS PETROLINA LTDA - EPP
57436	RICOPIA COMERCIO E SERVICOS LTDA - ME
57444	COPEL TELECOMUNICACOES S.A.
57446	COPEL DISTRIBUICAO S.A.
57452	CONTROLPRAG AMBIENTAR LTDA  - ME
57480	DELTA LOCACAO DE SERVICOS E EMPREENDIMENTOS LTDA
57507	ZIRMATECH COMERCIO, SERVICOS DE INSTALACAO, MANUTENCAO DE SISTEMAS ELETRICOS, HI
57559	CRETA COMERCIO E SERVICOS LTDA
57574	AMADEUS COMERCIO E REPRESENTACOES LTDA - EPP
57589	SUPERDREAM SANEAMENTO AMBIENTAL LTDA - EPP
57690	SOCIEDADE PORTUGUESA BENEFICENTE DO AMAZONAS
57713	NETSYSTEM TECNOLOGIA E SERVICOS LTDA - EPP
57778	MA RESENDE DA COSTA EIRELI - EPP
57781	ECONLIFE SAUDE LTDA - EPP
57791	LUCENA E FIGUEIREDO COMERCIO DE ARTIGOS NAUTICOS LTDA - ME
57798	DMS RECICLAVEIS E SERVICOS AMBIENTAIS LTDA - EPP
57831	RAC ENGENHARIA S/A
57866	NANIRIO 445 COMERCIO E SERVICOS ESPECIALIZADOS LTDA - ME
57877	CENTRO DE TERAPIA INTENSIVA NEOVIDA RESENDE LTDA
57883	SERVIO AUTONOMO DE AGUA E ESGOTO DE CACOAL
58032	BRAGA & FREHSE ADVOGADOS ASSOCIADOS
