id	nome
3337	FIANCA SERVICOS GERAIS LTDA
3357	RELEVO GRAFICA RAFAELA LTDA - EPP
3395	EMPRESA JUIZ DE FORA DE SERVICOS GERAIS LTDA
3399	P F NETO PETROLEO E COMBUSTIVEIS LTDA
3400	PRINTER OFFICE INFORMATICA LTDA - ME
3420	DAUGRAF GRAFICA E EDITORA LTDA
3427	MULTIPRINT COMERCIO DE MATERIAIS E EQUIPAMENTOS REPROGRAFICOS, VIAGENS E TURISMO
3435	LEMGRUBER DIGITAL EIRELI - EPP
3441	FRAME ENGENHARIA E SERVICOS DE TELEMATICA LTDA - EPP
3444	BELIZARIO & SILVA LTDA - ME
3450	MULIER LABORATORIO CLINICO LTDA
3457	2N ENGENHARIA LTDA
3470	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA
3488	F. MARIANO LIMA DE BARROS -ME-
3496	IMPRINTA EXPRESS GRAFICA E EDITORA LTDA
3498	GEONISIO ALVES DA SILVA-ME
3513	PERKINELMER DO BRASIL LTDA.
3517	RESTARANTE E LANCHONETE TIGRAO LTDA ME
3518	ALGO MAIS - COMERCIO DE COMBUSTIVEIS LTDA
3529	EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA
3530	EMPRESA BRASILEIRA DE INFRA-ESTRUTURA AEROPORTUARIA
3531	EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO
3600	CAPITAL EMPRESA DE SERVICOS GERAIS LIMITADA
3611	CAIXA ECONOMICA FEDERAL
3623	REMINS REPARACAO MANUTENCAO E INSTALACAO LTDA - EPP
3641	ALTAIR SILVA CONSERTOS -ME
3676	CADERODE MOVEIS PARA ESCRITORIO LTDA
3681	INSTITUTO EUVALDO LODI DO DISTRITO FEDERAL
3692	ASSOCIACAO DE AMIGOS DO M D A M D RIO DE JANEIRO ASSMAM
3693	MARDEN DIVISORIAS E CONSTRUCOES EIRELI
3699	UNIMED MARQUES DE VALENCA COOP.DE TRABALHO MEDICO LTDA
3716	SIVONEIDE ALENCAR CUNHA EIRELI
3772	DIAG-LUX PRODUTOS PARA LABORATORIOS LTDA
3778	INSTITUTO MORRO DA CUTIA DE AGROECOLOGIA (IMCA)
3789	AUTO POSTO ABEL GALINHA LIMITADA
3792	MACNOR REPRESENTACOES E COMERCIO LTDA - EPP
3810	IDEXX BRASIL LABORATORIOS LTDA.
3839	GLOBO COMERCIO DE VEICULOS E PECAS LTDA
3853	HOSPITAL LAGO SUL S/A
3854	ALEXANDRE GALVAO ZACHARIAS FILHO - EPP
3869	SIXPEL INFORMATICA E MATERIAL DE ESCRITORIO LTDA
3934	LM TRANSPORTES INTERESTADUAIS SERVICOS E COMERCIO S.A
3940	IRMAOS SOUZA COMERCIO SERVICOS E REPRESENTACAO LTDA - ME
3958	IBI ENGENHARIA CONSULTIVA S/S
3991	GOVERNO DO ESTADO DO AMAPA
3998	CPD CONSULTORIA, PLANEJAMENTO E DESENVOLVIMENTO DE SISTEMAS LTDA
4034	ASSOCIACAO BRASILEIRA DE ORCAMENTO PUBLICO
4071	EXAME LABORATORIOS DE PATOLOGIA CLINICA LTDA
4075	QUALITY EMPREENDIMENTOS LTDA
4083	COMISSAO NACIONAL DE ENERGIA NUCLEAR
4084	COMISSAO NACIONAL DE ENERGIA NUCLEAR
4086	COMISSAO NACIONAL DE ENERGIA NUCLEAR
4099	SERMA EMPREENDIMENTOS E SERVICOS LTDA - EPP
4105	BSBSYSTEM ENGENHARIA LTDA
4135	PROL ALIMENTACAO LTDA.
4207	FRIGELAR COMERCIAL LTDA ME
4265	DENDENA & CIA LTDA - ME
4271	MECANICA E ESTRUTURAS METALICAS GIRARDI LTDA - ME
4279	BRASILIA EMPRESA DE SERVICOS TECNICOS LTDA
4300	CESB - CENTRO DE EDUCACAO SUPERIOR DE BRASILIA LTDA
4363	LABORSUL COMERCIO DE MATERIAIS CIENTIFICOS LTDA - ME
4386	RTA REDE DE TECNOLOGIA AVANCADA LTDA
4427	GRAFICA E EDITORA IDEAL LTDA
4447	AVIBRAS DIVISAO AEREA E NAVAL S/A
4454	MAP SERVICOS DE SEGURANCA EIRELI
4455	AGECON ASSESSORIA GERAL DE CONDOMINIOS LTDA-ME
4470	PORTENTO CONSTRUCOES LTDA - EPP
4489	CARIMBOS MATO GROSSO LTDA - ME
4509	SERGIO MACHADO REIS - EPP
4544	INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL
4547	INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL
4572	REAL MIX COMERCIO VAREJISTA LTDA - EPP
4600	CLASSIC VIAGENS E TURISMO  -  EIRELI - EPP
4609	K M EMPREENDIMENTOS LTDA
4631	CAVARZAN CONSTRUCOES E COMERCIO DE IMPORTACAO E EXPORTACAO LTDA - ME
4666	BORTOLUZZI MUDANCAS LTDA
4698	DFZ INFORMATICA LTDA
4706	FUNDAMENTO CONSTRUTORA LTDA - EPP
4723	GSV SEGURANCA E VIGILANCIA LTDA
4761	VPE EQUIPAMENTOS EIRELI - EPP
4777	FORPRINT COMERCIO E SERVICOS DE INFORMATICA LTDA
4779	RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A
4788	FIMATEC COMERCIO E REPRESENTACOES LTDA
4810	VIP LIMPEZA E SERVICOS EIRELI - EPP
4818	MARSHAL VIGILANCIA E SEGURANCA LTDA
4837	NEWAIR REFRIGERACAO LTDA
4894	STRATEGIO SISTEMAS SERVICOS E INFORMATICA LTDA. - EPP
4896	EVELYN COMERCIAL LTDA - ME
4913	PAULO OCTAVIO INVESTIMENTOS IMOBILIARIOS LTDA
4951	AGROSERVICE EMPREITEIRA AGRICOLA LTDA
4982	INTERNACIONAL COMERCIO DE FLORES E PLANTAS LTDA - ME
4983	ENGESTE EMPRESA DE ENGENHARIA DO CENTRO OESTE LTDA - EPP
4996	LIDERANCA LIMPEZA E CONSERVACAO LTDA
5002	FUNDACAO LINDOLFO COLLOR FUNDALC
5043	TERRA AZUL TURISMO LTDA
5070	SER ESPACO TERAPEUTICO LTDA - ME
5077	CONSERP MANUTENCAO DE ELEVADORES LTDA - EPP
5111	WORLD SERVICE TERCEIRIZACAO LTDA
5116	TCB TERMINAIS DE CARGAS DO BRASIL LTDA
5119	VILA DA BARRA COMERCIO E REPRESENTACOES E SERVICOS DE DEDETIZACAO LTDA - EPP
5136	FUNDACAO SISTEL DE SEGURIDADE SOCIAL
5177	CLOTILDE COMERCIO DE MOVEIS E DE INFORMATICA LTDA - ME
5184	NOBREGA COMBUSTIVEIS LIMITADA
5215	OLIVIO DE OLIVEIRA FILHO
5248	RECIDIESEL COMERCIO SERVICOS E REPRESENTACOES LTDA
5257	PIONEER EMPREENDIMENTOS COMERCIAIS LTDA
5266	MAXXI-SERVICE ADMINISTRADORA DE SERVICOS TERCEIRIZADOS
5272	POLYCLIMA - AR CONDICIONADO & REFRIGERACAO LTDA - EPP
5300	SARKIS IMOVEIS LTDA
5322	BRASILIA COMERCIAL E SERVICOS LTDA
5353	HOSPITAL PRONTONORTE S/A
5358	SILVESTRE CLINICA FISIOTERAPIA LTDA
5371	EDITORA JORNALISTICA JARROS LTDA - EPP
5444	TYPE MAQUINAS E SERVICOS LTDA
5486	HOSPITAL MEMORIAL PETROLINA LTDA
5495	S & V EQUIPAMENTOS PARA ESCRITORIO LTDA
5500	CELLUS TECNOLOGIA LTDA
5528	POLLYSERVICE ADMINISTRADORA DE SERVICOS TERCEIRIZADOS D
5529	EVOLUTION ADMINISTRADORA DE SERVICOS TERCEIRIZADOS LTDA - ME
5561	OBRAS SOCIAIS DA DIOCESE DE RIO BRANCO
5580	ARCO PLACAS LUMINOSOS LTDA - ME
5601	FUNDACAO FRANCO BRASILEIRA DE PESQUISA E DESENVOLVIMENT
5641	MERIC-MANUTENCAO ELETRICA E REFRIGERACAO LTDA
5658	ECOLAB QUIMICA LTDA
5689	IDEAL DISTRIBUIDORA LTDA - EPP
5706	STILO GRAFICA E EDITORA LTDA - EPP
5723	TRANSPORTADORA GONCALVES LTDA - ME
5760	UEDAMA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA - EPP
5775	ART SERVICE EMPREENDIMENTOS E SERVICOS EIRELI
5788	NETWORLD PROVEDOR E SERVICOS DE INTERNET LTDA - EPP
5841	GR COMERCIAL DE OXIGENIO LTDA - EPP
5848	NETAFIM BRASIL SISTEMAS E EQUIPAMENTOS DE IRRIGACAO LTDA.
5893	GRANCAR DE VOLTA REDONDA AUTO MECANICA LTDA
5939	TEIXEIRA E LEITE LTDA
5958	KWA MATERIAIS LTDA - ME
6010	SETER - SERVICOS DE ENGENHARIA, TELEFONIA E REPRESENTACOES LTDA - ME
6051	VISOMES COMERCIAL METROLOGICA LTDA - EPP
6061	PONTUAL AUTO LOCADORA LTDA
6080	AMATO PAISAGISMO LTDA - EPP
6084	TEREVIG VIGILANCIA E SEGURANCA LTDA - ME
6102	ALTERNATIVA ADMINISTRADORA DE SERVICOS TERCEIRIZADOS DE LIMPEZA LTDA - ME
6104	OBRA & METODO ENGENHARIA LTDA
6140	SERVPOSTO VIP LTDA.
6148	INFORSYSTEM TECNOLOGIA E PARTICIPACOES LTDA - EPP
6185	RENATO R BATISTA - EPP
6221	RORAIPETRO RORAIMA PETROLEO LTDA
6222	RORAIPETRO RORAIMA PETROLEO LTDA
6247	PREVENIR-SISTEMAS DE SEGURANCA LTDA
6259	APARECIDA DE FATIMA MOREIRA DOS PASSOS DISTRIBUIDORA
6267	VIA ENGENHARIA S. A.
6283	ODEBRECHT AMBIENTAL - LIMEIRA S.A.
6300	DIGITA COMPUTACAO GRAFICA LTDA - ME
6327	IPANEMA EMPRESA DE SERVICOS GERAIS E TRANSPORTES LTDA
6329	IPANEMA EMPRESA DE SERVICOS GERAIS E TRANSPORTES LTDA
6371	FLORES DA ALVORADA LTDA - ME
6388	VISAOTEL DA AMAZONIA TELECOMUNICACOES LTDA - ME
6431	GENETICA COMERCIO, IMPORTACAO E EXPORTACAO EIRELI
6438	MICRO SOLUCAO SISTEMAS E SERVICOS LTDA
6439	FRANCO RODRIGUES & CIA LTDA
6444	ELLITE INDUSTRIA GRAFICA EDITORA E COMERCIO LTDA - EPP
6457	INOVE ENGENHARIA TERMICA LTDA - EPP
6478	SORENAV ESTALEIRO DE CONSTRUCAO E REPAROS NAVAIS LTDA
6504	CHM CONSTRUCAO E MANUTENCAO LTDA - ME
6517	ENGESPRO ENGENHARIA LTDA
6547	WILSON INFORMATICA E CONSULTORES ASSOCIADOS LTDA - ME
6551	COHF - CLINICA DE OLHOS HOLANDA DE FREITAS EIRELI
6573	SISTERM COMERCIO E INSTALACAO DE AR CONDICIONADO LTDA - ME
6576	ENCOM ENGENHARIA LTDA
6581	APOIO INFORMATICA LTDA - EPP
6651	INTER TOURS VIAGENS E TURISMO LTDA EPP
6673	REIMAQ ASSISTENCIA TECNICA DE DUPLICADORES EIRELI - EPP
6704	AQUARIUS SBC EDITORA GRAFICA LTDA
6724	SENA SEGURANCA INTELIGENTE LTDA
6726	SENA SEGURANCA INTELIGENTE E TRANSPORTE DE VALORES LTDA
6727	SENA SEGURANCA INTELIGENTE E TRANSPORTE DE VALORES LTDA
6734	SENA SEGURANCA INTELIGENTE E TRANSPORTE DE VALORES LTDA
6741	AUTOPECAS FERPAU LTDA ME
6748	CONMED CONSULTORIA E TREINAMENTO EM SAUDE LTDA
6797	POLICENTRO TECNOLOGIA DA INFORMACAO LTDA
6811	FUNDACAO ESCOLA NACIONAL DE ADMINISTRACAO PUBLICA
6826	SOLTEC ENGENHARIA LTDA
6838	PAX EDITORA GRAFICA E FOTOLITO LTDA
6845	INFORMOBILE INDUSTRIA E COMERCIO DE MOVEIS LTDA
6849	TEIXEIRA GRAFICA E EDITORA LTDA
6854	ASSOCIACAO BRASILEIRA DAS INSTITUICOES DE PESQUISA TECNOLOGICA E INOVACAO
6858	TECTENGE - TECNOLOGIA E SERVICOS DE ENGENHARIA EIRELI
6891	TECCON S/A CONSTRUCAO E PAVIMENTACAO
6906	COMERCIAL MUNIQUE DE ALIMENTOS LTDA - ME
6913	FURTADO & SCHMIDT SISTEMAS E EQUIPAMENTOS TOPOGRAFICOS LTDA - EPP
6984	APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DO DF
7005	INTERLINE TURISMO E REPRESENTACOES LTDA
7020	SAO LUIZ ENGENHARIA CONSTRUCOES E IMPERMEABILIZACOES LTDA - EPP
7029	PNEULINHARES COMERCIO DE PNEUS LTDA
7112	ZACCHI COMERCIO E SERVICOS LTDA - EPP
7118	SENENGE CONSTRUCAO CIVIL E SERVICOS LTDA
7124	AVECORDIA COMERCIO DE EQUIPAMENTOS LTDA - EPP
7142	AGRIESTUFA INDUSTRIA E COMERCIO LTDA
7143	CONSTRUTORA SAB LTDA
7148	DG10 DATA GLOBAL TECNOLOGIA E INFORMACOES LTDA
7154	PALMACEA JARDINS LTDA - ME
7155	INTERIOR SERVICOS DE CONSTRUCOES LTDA - ME
7158	HEBTA ENGENHARIA LTDA - EPP
7174	LIFE TECNOLOGIA E CONSULTORIA LTDA - ME
7201	SOS SISTEMAS DE ALARME LTDA - EPP
7231	NASTEC SERVICOS MATERIAIS E MAQUINAS LTDA
7232	BRONDANI AUTO PECAS LTDA - EM RECUPERACAO JUDICIAL - EPP
7239	EFICACIA ORGANIZACAO LTDA - ME
7256	SANTOS & ALVES-SERVICOS TERCEIRIZADOS LTDA
7269	CONSERV ENGAJAMENTO DE SERVICOS GERAIS LTDA.
7304	ILSOLON PEDROSO DE MORAIS - ME
7309	GEOPERFURACOES COM. E SERVICOS LTDA-ME
7313	PROTEVALE VIGILANCIA E SEGURANCA LTDA
7321	POSTO LEAO DA ILHA LTDA
7334	R D ENGENHARIA E COMERCIO LTDA
7356	J & V. FUNERARIA LTDA - ME
7393	TECNICA CONSTRUCAO COMERCIO E INDUSTRIA LTDA
7408	CORAL SERVICOS DE REFEICOES INDUSTRIAIS LTDA EM RECUPERACAO JUDICIAL
7410	CAFE EXPORT INDUSTRIA E COMERCIO LTDA
7459	MISTER BIT TELEINFORMATICA COMRCIO E REPRESENTACAO LTDA
7463	HOSPITAL LAR COMERCIO LOCACAO IMPORTACAO E EXPORTACAO L
7488	SAGA SERVICOS DE VIGILANCIA E TRANSPORTE DE VALORES LTDA
7515	NORTELE NORTE TELECOMUNICACOES LTDA
7521	MULTIFONO CLINICA LTDA - ME
7534	LOGGOS JORNAIS REVISTAS E PUBLICACOES LTDA - ME
7543	UNIBENS PLANEJAMENTO,CONSTRUTORA,INCOR E IMOBILIARIA LT
7566	PERTINA LOGISTICA EIRELI - EPP
7597	TELEINFORMATICA COMERCIO E SERVICOS LTDA - EPP
7604	DIONEIA ACORCI MINUZZI  - ME
7633	1A CLASSE VIAGENS E TURISMO LTDA - ME
7638	MAQUINAS E EQUIPAMENTOS COMERCIAL EIRELI - EPP
7663	COMERCIAL DE GAS PISTOIA LTDA
7714	START UP COMERCIO E SERVICOS LTDA  - ME
7715	AUGSUE ARMAZENS FRIGORIFICOS EIRELI - EPP
7736	ALLEN RIO SERV. E COM. DE PROD. DE INFORMATICA LTDA
7737	ALLEN RIO SERV. E COM. DE PROD. DE INFORMATICA LTDA
7798	METACON CONSTRUCOES MONTAGENS E COMERCIO LTDA - ME
7800	TECONTEL LTDA - ME
7855	2 ALIANCAS ARMAZENS GERAIS LTDA
7896	HEMOIN - PRODUTOS PARA BIOTERIOS LTDA - ME
7897	BRASILIA MEDICO HOSPITALAR LTDA - EPP
7898	FERNANDES NETO & CIA LTDA
7926	CAFE FORTE INDUSTRIA E COMERCIO LTDA
7951	MATRIZ FOTOGRAVURA LTDA - ME
7963	ENGEVIG COMERCIO E SERVICOS LTDA - ME
7972	SPOT REPRESENTACOES E SERVICOS LTDA
7975	PONTE AEREA VIAGENS E TURISMO LTDA - EPP
7987	GEHA - DESENVOLVIMENTO DE SISTEMAS DE INFORMATICA LTDA - EPP
7988	ODONTOPAN EQUIPAMENTOS MEDICOS E ODONTOLOGICOS LTDA - EPP
8001	GEOESTE CONSTRUCOES CIVIS LTDA
8026	PISORAMA - PISOS, REVESTIMENTOS E DECORACOES EIRELI  - ME
8043	CEON CLINICA ESPECIALIZADA EM ONCOLOGIA SOCIEDADE EMPRESARIAL LTDA
8061	IRMAOS OLIVEIRA & CIA LTDA
8075	MINERADORA SAINT CLAIRE LTDA
