id	nome
13232	CONFORTO AMBIENTAL TECNOLOGIA EM DESPOLUICAO AMBIENTAL LTDA - EPP
169700	NAVELE EMPREENDIMENTOS E SERVICOS LTDA
243838	AD TERCEIRIZACAO LTDA  - ME
173452	CONBRAS SERVICOS TECNICOS DE SUPORTE LTDA
313206	LIGA SERVICOS DE LIMPEZA EIRELI  - ME
69194	COTTAR MANUTENCOES LTDA
30630	S.M.21 ENGENHARIA E CONSTRUCOES S.A.
98564	NEW LINE ADMINISTRACAO E SERVICOS TERCEIRIZAVEIS LTDA
335074	MR SERVICOS E COMERCIO LTDA  - ME
132391	RODOFACIL TRANSPORTES E TURISMO LTDA - EPP
42043	DANILO APARECIDO BORELLA - EPP
131164	ALPEM - SERVICOS TERCEIRIZADOS LTDA - ME
104593	TBI SEGURANCA EIRELI
133400	A & M SOCIEDADE PERNAMBUCANA DE OBRAS E SERVICOS LTDA
317676	KALLIK CONSTRUCOES EIRELI - EPP
363973	VALITERM - VALIDACAO E MANUTENCAO DE EQUIPAMENTOS LTDA - ME
3174	SOLL -SERVICOS OBRAS E LOCACOES LTDA
3174	SOLL -SERVICOS OBRAS E LOCACOES LTDA
139321	PRESTA SERVICOS TECNICOS LTDA - EPP
88043	ENFEMED SAUDE E SERVICOS LTDA - EPP
416422	VALE DO RIBEIRA INTERNET LTDA - ME
206009	TECNICALL ENGENHARIA LTDA
168427	VFS ARTIGOS GRAFICOS EM GERAL EIRELI  - ME
393692	TMS PURIFICADORES E COMERCIO LTDA - ME
69194	COTTAR MANUTENCOES LTDA
3295	SECURITY SEGURANCA LTDA
337223	NEW SERVICE EIRELI  - ME
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
336228	SOLUCOES LOOPING LTDA  - ME
19935	METALVENDING COMERCIO DE MAQUINAS LTDA - ME
15819	BACKCOM TELECOMUNICACOES LTDA. - EPP
377846	C.S. CONSULTORIA E SERVICOS LTDA - ME
28598	INTELIG TELECOMUNICACOES LTDA.
128744	ABRA INFORMATICA LTDA - EPP
253427	VLP INDUSTRIA ELETRONICA LTDA - EPP
116192	UNICA DISTRIBUIDORA E LOCACAO DE COPIADORAS LTDA - ME
174336	ZUNDFOLGE MOTOR INDUSTRIA E COMERCIO LTDA - EPP
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
30630	S.M.21 ENGENHARIA E CONSTRUCOES S.A.
376327	ATL TRANSPORTES E LOCACAO EIRELI - EPP
376327	ATL TRANSPORTES E LOCACAO EIRELI - EPP
23687	ACQUATOOL CONSULTORIA S/S LTDA - EPP
231884	LEILA PESSOA DA SILVA CONSTRUTORA EIRELI - EPP
125658	ACESSE SERVICOS DE MAO DE OBRA E INFORMATICA LTDA - EPP
152356	TPF ENGENHARIA LTDA
182022	GEOTECHNIQUE CONSULTORIA E ENGENHARIA LTDA
168126	JL AGUA MINERAL LTDA  - ME
45465	CLINICA DE VACINAS SANTA CLARA LTDA - ME
286275	FRESH FOOD COMERCIO DE GENEROS ALIMENTICIOS LTDA - EPP
119	TRIPS PASSAGENS E TURISMO LTDA - EPP
92288	LINK INFORMATICA EIRELI - EPP
269378	CORDEIRO E BATISTA LTDA. - EPP
44043	TICKET SOLUCOES HDFGT S/A
290455	MAIA & PIMENTEL SERVICOS E CONSULTORIA LTDA - EPP
374295	R B M SALLES - EIRELI - ME
278194	ESPACO GENTE CLINICA SOCIAL DE PSICOLOGIA E SAUDE EIRELI - EPP
492431	NEO CONSULTORIA E ADMINISTRACAO DE BENEFICIOS EIRELI - EPP
90050	EFICACIA PROJETOS E CONSULTORIA LTDA - EPP
142375	AMAZON SISTEMAS DE REFRIGERACAO E INFORMATICA LTDA - EPP
212558	TECNOFLEX INDUSTRIA E COMERCIO DO MOBILIARIO LTDA
44043	TICKET SOLUCOES HDFGT S/A
114522	AUTO POSTO CAPITAL LTDA
267297	MARQUES E CIA LTDA - EPP
30939	PARAISO COMERCIO E SERVICOS EIRELI - EPP
44043	TICKET SOLUCOES HDFGT S/A
500580	WIFI TECNOLOGIA E INFORMACAO LTDA - ME
71001	RIO FORT LTDA - ME
44043	TICKET SOLUCOES HDFGT S/A
334756	A4 VIGILANCIA E SEGURANCA PATRIMONIAL LTDA - EPP
181831	CLARO S.A.
120946	CET-SEG SEGURANCA ARMADA LTDA
183774	NUTRICASH SERVICOS LTDA
207417	VB SERVICOS AUTOMOTIVOS EIRELI - EPP
104975	ALDEOTA LOCACAO E TRANSPORTES LTDA - EPP
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
119934	L E PNEUS LTDA - EPP
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
287070	AKYLLES SOUSA DO NASCIMENTO - ME
313734	PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA
157324	LOCALIZA RENT A CAR SA
77051	FALCONSEG - SEGURANCA DE VALORES LTDA - EPP
183774	NUTRICASH SERVICOS LTDA
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
3174	SOLL -SERVICOS OBRAS E LOCACOES LTDA
83878	EMPRESA BRASILEIRA REUNIDAS EMBRATER LTDA
114290	LIVRE LOCADORA DE AUTOMOVEIS LTDA - ME
114290	LIVRE LOCADORA DE AUTOMOVEIS LTDA - ME
150418	CCS SERVICOS ESPECIALIZADOS LTDA
88081	ALTAJAN COMERCIO DE PRODUTOS DE CONSUMO LTDA - EPP
349305	CUBO ICE DISTRIBUIDORA EIRELI - EPP
137536	R&L INDUSTRIA E COMERCIO DE ARTIGOS DE DECORACOES EIRELI - EPP
313734	PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA
204662	ALGAR TELECOM S/A
242198	S DE F RODRIGUES - CENTRO SOLUCOES - ME
242198	S DE F RODRIGUES - CENTRO SOLUCOES - ME
255031	CATARINA MARCOLONGO PEREIRA - ME
255031	CATARINA MARCOLONGO PEREIRA - ME
255031	CATARINA MARCOLONGO PEREIRA - ME
40691	CHOUPANA PESCA E CAMPING LTDA - ME
88622	MARIA ANGELA DE MORAES - ME
174250	EMPREITEC CONSTRUCOES ELETRICAS LTDA
271447	ROSS COMERCIO DE MERCADORIAS POR ATACADO E SERVICOS LTDA - EPP
144539	FERNANDO LUIZ FERREIRA PINTO - EPP
808	AUTO POSTO TALISMA LTDA - ME
103711	PERFIL HELO PRESTADORA DE SERVICOS LTDA - ME
113822	SURICATE SERVICOS TERCEIRIZADOS LTDA
105710	BRASILRECRUTA MAO DE OBRA EIRELI - EPP
181831	CLARO S.A.
267994	MKI CLIMATIZACAO LTDA - ME
224802	RURAL RENTAL SERVICE LTDA - EPP
157324	LOCALIZA RENT A CAR SA
10536	FONSECA MARTINS COMERCIO DE GAS LTDA - ME
346647	VEREDAS INDUSTRIA E COMERCIO DE AGUA MINERAL LTDA - ME
44043	TICKET SOLUCOES HDFGT S/A
57213	GVP CONSULTORIA E PRODUCAO DE EVENTOS EIRELI - ME
209542	OI S.A. - EM RECUPERACAO JUDICIAL
120562	DI MARE DE SAO GONCALO COMERCIO E SERVICOS DE ALIMENTACAO LTDA - ME
7239	EFICACIA ORGANIZACAO LTDA - ME
202526	ANGEL' S SERVICOS TECNICOS EIRELI
153163	TOTAL COMUNICACAO EIRELI  - ME
40405	OIGRES COMERCIO DE MATERIAIS LTDA - ME
4509	SERGIO MACHADO REIS - EPP
308195	TECBRASIL COMERCIAL E SERVICOS - EIRELI  - ME
238242	D.W.L. COMERCIO E SERVICOS DE INFORMATICA LTDA - ME
233489	CONFIANCA TERCEIRIZACAO EIRELI - EPP
76145	REPUBLICA HALL EVENTOS LTDA - ME
58957	SLC SERVICOS AEROPORTUARIO LTDA - ME
795	APECE SERVICOS GERAIS LTDA
152328	ARK FORMAS COMERCIO DE MOVEIS LTDA
258687	NOVA ESPERANCA CONSERVADORA E ADMINISTRADORA DE CONDOMINIOS LTDA - EPP
370867	VIX AR CONDICIONADOS LTDA  - ME
200825	LOG & PRINT GRAFICA E LOGISTICA S.A.
257160	SOUZA & SANTOS CONSTRUCAO E INCORPORACAO LTDA - ME
209542	OI S.A. - EM RECUPERACAO JUDICIAL
134081	VIVA - BUREAU E EDITORA LTDA - ME
166503	SOLLAR ENGENHARIA LTDA - EPP
8907	CONSTRUTORA MOURA LTDA - EPP
29109	LAVANDERIA PADRAO  EIRELI - EPP
43493	SEMPRE ALERTA GESTAO EMPRESARIAL E SERVICOS GERAIS LTDA
43493	SEMPRE ALERTA GESTAO EMPRESARIAL E SERVICOS GERAIS LTDA
70563	EMPORIUM CONSTRUTORA COMERCIO E SERVICOS LTDA - ME
17541	COPY LINE COMERCIO E SERVICOS LTDA - EPP
9760	ERIDATA TELEINFORMATICA LTDA - EPP
281071	POWER SAFETY SERVICOS E COMERCIO DE ELETROELETRONICOS LTDA - ME
143650	BARRETO MUNIZ CONSTRUCAO E ENGENHARIA LTDA - ME
209542	OI S.A. - EM RECUPERACAO JUDICIAL
166465	ADA ENGENHARIA, CONSULTORIA, PROJETOS E CERTIFICACOES EIRELI - EPP
59078	MV COMERCIO E SERVICOS ELETROMECANICOS EIRELI - ME
186778	BAHIANA DISTRIBUIDORA DE GAS LTDA
53300	FORTE CONSTRUCAO E TECNOLOGIA EIRELI - ME
86962	CONSTRUTORA NAUTICA COMERCIO E SERVICOS LTDA - ME
219139	PRO-RAD CONSULTORES EM RADIOPROTECAO S/S LTDA
149719	TECNORD COMERCIO E SERVICOS ELETROMECANICOS LTDA - ME
153513	GOUVEIA SERVICOS ELETRICOS LTDA - EPP
182412	APOIO COMERCIO E SERVICOS LTDA - EPP
204132	GOMES & VIEIRA LTDA - EPP
26740	JUNQUEIRA DIAS ENGENHARIA E CONSTRUCOES LTDA
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
64834	CARRARA SERVICOS LTDA
219139	PRO-RAD CONSULTORES EM RADIOPROTECAO S/S LTDA
325725	OBJETIVA ADMINISTRACAO DE SERVICOS EIRELI - ME
380885	CONSTRUTORA DEVINI LTDA  - ME
150138	AR2 SERVICOS E MANUTENCAO PREDIAL LTDA. - EPP
127313	CONSTRUGEL - CONSTRUCOES E EMPREENDIMENTOS LTDA - EPP
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
126173	ANTARTIDA REFRIGERACAO LTDA - EPP
16402	ELUS ENGENHARIA LIMPEZA URBANA E SINALIZACAO LTDA
144507	F. GENES & CIA. LTDA.
126299	RDX GESTAO E HIGIENIZACAO TEXTIL LTDA
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
157769	ALGAR AVIATION TAXI AEREO S/A
84818	MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA
51640	PRIMEHOST DO BRASIL SERVICOS DE INTERNET LTDA
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
50912	ELIVALDO DA SILVA PENA EIRELI
146170	MANSUR INDUSTRIA E COMERCIO LTDA - EPP
401730	GERALLIMP LIMPEZA E CONSERVACAO LTDA - ME
204661	ACI COMERCIO EIRELI - EPP
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
139750	SERV-RIO TERCEIRIZACAO E SERVICOS LTDA - EPP
140181	M.S.A. - SERVICOS, COMERCIO E CONSERVACAO LTDA  - ME
207233	AVIATION CENTER COMERCIO E SERVICOS LTDA
129316	VIANA E SILVA LTDA - EPP
98262	EMPREITEC CONSTRUTORA E PROJETOS LTDA  - ME
23507	MERCEBENS COMERCIO DE PECAS E ACESSORIOS LTDA - EPP
25149	M.L.S.M. COMERCIO E SERVICOS LTDA - ME
30630	S.M.21 ENGENHARIA E CONSTRUCOES S.A.
114120	TECHNISCHE ENGENHARIA E CONSULTORIA LTDA - EPP
65368	EPC CONSTRUCOES S/A
168923	LAVAMAR EMPREENDIMENTOS INDUSTRIAIS E SERVICOS LTDA - ME
168923	LAVAMAR EMPREENDIMENTOS INDUSTRIAIS E SERVICOS LTDA - ME
168216	TENSOR EMPREENDIMENTOS LTDA
142945	LEOMAR SERVICOS TECNICOS LTDA  - ME
5658	ECOLAB QUIMICA LTDA
118776	LANDTEC CONSULTORIA AMBIENTAL E SERVICOS DE CONSTRUCAO CIVIL LTDA
150260	ICS SOLUCOES EM LOGISTICA LTDA - ME
42474	PENHA RIO VEICULOS E COMERCIO LTDA - ME
181583	KANTRO EMPREENDIMENTOS APOIO E SERVICOS LTDA
94056	PLENNUS TECNOLOGIA DA INFORMACAO EIRELI - EPP
206279	QUIMICLEAN COMERCIO E SERVICOS LTDA - EPP
198775	HAPVIDA ASSISTENCIA MEDICA LTDA
169401	R.F. LEASING LTDA - EPP
206731	FEMAR CONSTRUCOES LTDA - EPP
265609	FC LAVANDERIA LTDA - ME
202649	PROFESSIONAL CONSULTORES ASSOCIADOS LTDA - ME
170885	KENDRICK COMERCIO E SERVICOS DE EQUIPAMENTOS ELETROMEDICOSLTDA. - ME
202649	PROFESSIONAL CONSULTORES ASSOCIADOS LTDA - ME
94757	M.R.A. - COMERCIO DE INSTRUMENTOS ELETRONICOS LTDA - ME
65321	ORCA 2002 REFRIGERACAO LTDA - ME
52703	BENTEL COMERCIO SERVICOS DE TELEINFORMATICA LTDA - EPP
192654	IACIT SOLUCOES TECNOLOGICAS S.A.
273279	MASTER SERVICOS E COMERCIO LTDA - EPP
81440	CELEBRITY COMERCIO E SERVICOS DE MAQUINAS INDUSTRIAIS LTDA - ME
181831	CLARO S.A.
286908	W P SISTEMAS REPROGRAFICOS E IMPRESSAO LTDA - EPP
40170	PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
211915	SOCIEDADE BLUMENAUENSE DE ENSINO E CULTURA S/S LTDA - EPP
146861	HAJA REPRESENTACOES COMERCIAIS LTDA
268870	TOTAL- SERV COMERCIO E SERVICOS LTDA - ME
181831	CLARO S.A.
194272	DESINTEC - SERVICOS TECNICOS LTDA - EPP
439223	AMPRO - LABORATORIO E ENGENHARIA LTDA - EPP
278189	TECNOCLIN ELETRONICA LTDA - ME
139898	ATRIA CONSTRUCOES LTDA - ME
409766	STERICYCLE GESTAO AMBIENTAL LTDA
52106	TECNOTTEL COMERCIO E SERVICOS TECNICOS LTDA - ME
187961	TELLUS ENGENHARIA LTDA
188764	GRAMAPLAN COMERCIO E SERVICOS LTDA
229963	FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
146861	HAJA REPRESENTACOES COMERCIAIS LTDA
148785	MAC ID COMERCIO SERVICOS E TECNOLOGIA DA INFORMATICA LTDA
383584	KARAJA CONSTRUCOES E LOCACOES LTDA - EPP
30520	TELEFONICA BRASIL S.A.
206460	LABINBRAZ COMERCIAL LTDA
193053	PRIUS - COMERCIO DE MATERIAIS ELETRICOS E INSTALACOES LTDA - EPP
79739	CARDEAL GESTAO EMPRESARIAL E SERVICOS LTDA
413112	ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A.
30520	TELEFONICA BRASIL S.A.
264066	UNIKA CONSTRUTORA E INCORPORADORA EIRELI - EPP
195779	OPENCADD ADVANCED TECHNOLOGY COMERCIO E SERVICOS LTDA
30520	TELEFONICA BRASIL S.A.
50311	H2O AMBIENTAL LTDA - EPP
451931	CONSORCIO VTMIS IAS-STEE
45870	ATTO RECURSOS HUMANOS LTDA
242965	ABSOLUTA ELEVADORES AUTOMACAO E INFORMATICA LTDA - ME
170579	C PEIXOTO CONSTRUTORA LTDA - EPP
220737	TRAMONTINI MAQUINAS LTDA
10002	RENAULT DO BRASIL S.A
223629	FORJAS TAURUS SA
463672	NATALIA MARTINS TAVARES - EPP
42782	GLOBAL VILLAGE TELECOM S.A.
212441	LAVANDERIAS STAR CLEAN LTDA  - ME
208782	NORMANDIE INCORPORACAO E CONSTRUCAO CIVIL LTDA - EPP
209542	OI S.A. - EM RECUPERACAO JUDICIAL
191072	LABORDIDATICA MEDICAL EIRELI - EPP
61493	DEF CONSTRUTORA LTDA - EPP
217518	DESIGN MOVEIS E DECORACOES LTDA - EPP
181831	CLARO S.A.
225890	ELINTON LUIS VARGAS ROLIM - EPP
227348	MARIA HERONDINA MACHADO BARBOSA & CIA LTDA - ME
68055	IMUNIZADORA CACHOEIRA LTDA - EPP
378980	NUNES & BRUM SERVICOS PARA CONSTRUCAO CIVIL LTDA - ME
99954	MULTIFUNCIONAL - SOLUCOES EM COPIAS E IMPRESSAO EIRELI - EPP
106579	EMPRESA DE MANUTENCAO E OPERACAO DE ENERGIA ELETRICA GAUCHA EIRELI
18076	CLEVISON CARNELOZO DA COSTA - ME
284128	EBACA CONSTRUCOES LTDA - ME
204662	ALGAR TELECOM S/A
78475	J.J.AZEVEDO CONSTRUTORA LTDA - ME
78475	J.J.AZEVEDO CONSTRUTORA LTDA - ME
78475	J.J.AZEVEDO CONSTRUTORA LTDA - ME
175946	LAVIN LAVANDERIA INDUSTRIAL LTDA - ME
85603	PORTO LASER COMERCIO E SERVICOS LTDA - EPP
428552	SURUBIM SERVICOS E EMPREENDIMENTOS EIRELI - EPP
92942	BARRETO ENGENHARIA LTDA - EPP
9752	ESAC ENGENHARIA LTDA
115958	W M ENGENHARIA, REFORMAS E MANUTENCAO PREDIAL LTDA - EPP
29064	VIVO S.A.
314097	HYH CONSTRUCAO CIVIL E EQUIPAMENTOS LTDA - EPP
56023	PLAMAX SERVICOS E COLETORA DE RESIDUOS LTDA
30520	TELEFONICA BRASIL S.A.
297546	B M DE ALMEIDA EIRELI - EPP
30939	PARAISO COMERCIO E SERVICOS EIRELI - EPP
30520	TELEFONICA BRASIL S.A.
115473	PETROCARD ADMINISTRADORA DE CREDITO LTDA.
927	KYOCERA SOLAR DO BRASIL LTDA
320983	PARGEX VIGILANCIA E SEGURANCA PRIVADA LTDA - EPP
406475	ELEVADORES BRASIL LTDA - EPP
120218	ELIZALVO ENGENHARIA E CONSTRUCAO LTDA - ME
320244	MARCELO DE AGRELA - ME
226630	SULLE ENGENHARIA LTDA - EPP
226630	SULLE ENGENHARIA LTDA - EPP
2364	MULTICON ENGENHARIA LTDA
33875	YETMAN MODAS E CONFECCOES LTDA - ME
28289	MAC DO BRASIL COMERCIAL EIRELI - EPP
5658	ECOLAB QUIMICA LTDA
5658	ECOLAB QUIMICA LTDA
147650	ACROPOLE COMERCIO E SERVICOS LTDA ME  - ME
54022	TNL PCS S/A
138528	DIAS & DIAS COMERCIO E SERVICOS DE EDIFICACOES LTDA - ME
84566	LIBRA EMPREENDIMENTOS E PROJETOS LTDA  - ME
181831	CLARO S.A.
117437	VALSPE COMERCIO DE INFORMATICA LTDA - EPP
32295	AKIYAMA S.A. - INDUSTRIA E COMERCIO DE EQUIPAMENTOS ELETRONICOS E SISTEMAS
202559	CORPU'S LINE COMERCIO E SERVICOS LTDA
418402	AIRBUS MILITARY DO BRASIL SERVICOS AERONAUTICOS LTDA.
140677	CANTO DA LUA PRESTACAO DE SERVICOS LTDA - ME  - ME
94056	PLENNUS TECNOLOGIA DA INFORMACAO EIRELI - EPP
127513	CT PLUS 2007 - COMERCIO & SERVICOS LTDA - ME
301063	HEALTH SOLUTIONS LTDA
183686	FERLIM SERVICOS TECNICOS LTDA
189895	FUNDACAO PAULISTA DE TECNOLOGIA E EDUCACAO
79739	CARDEAL GESTAO EMPRESARIAL E SERVICOS LTDA
206717	PROGRAMA NACIONAL DE CONTROLE DE QUALIDADE LTDA
34340	PIEMONTE ENGENHARIA EIRELI - ME
6826	SOLTEC ENGENHARIA LTDA
78930	CENTERLAB AMBIENTAL LABORATORIO DE ANALISE LTDA - EPP
196420	TB SERVICOS, TRANSPORTE, LIMPEZA, GERENCIAMENTO E RECURSOS HUMANOS S.A.
417532	PATRIMONIAL CONSTRUTORA LTDA - EPP
255535	AIRONSERV SERVICOS INTEGRADOS LTDA - EPP
141647	MPOETA CONSTRUCOES LTDA - ME
145645	ADSERVICOS COMERCIO DE PRODUTOS DE HIGIENE LTDA - ME
206036	CHANNEL LOCACOES E EVENTOS LTDA - EPP
64457	DIPLOMATA TERCEIRIZACAO EM GERAL EIRELI - ME
150138	AR2 SERVICOS E MANUTENCAO PREDIAL LTDA. - EPP
416422	VALE DO RIBEIRA INTERNET LTDA - ME
63820	RECONP ENGENHARIA LTDA - EPP
236333	RADANI CONSTRUCAO, REFORMA E MANUTENCAO LTDA  - ME
429220	HSID SOLUCOES EM IMPRESSOES DIGITAIS EIRELI - EPP
157753	SOCIEDADE MINEIRA DE CULTURA
305154	C V DE CARVALHO SOLUCOES TECNICAS EIRELI - EPP
30520	TELEFONICA BRASIL S.A.
423892	AJA COMERCIO E SERVICOS LTDA - EPP
206717	PROGRAMA NACIONAL DE CONTROLE DE QUALIDADE LTDA
301876	CONSTRUTORA MM LTDA - EPP
30520	TELEFONICA BRASIL S.A.
304810	AXG CONSTRUCOES E REFORMAS EIRELI - EPP
255697	EVENTO CONSTRUTORA DE OBRAS LTDA. - EPP
44043	TICKET SOLUCOES HDFGT S/A
118776	LANDTEC CONSULTORIA AMBIENTAL E SERVICOS DE CONSTRUCAO CIVIL LTDA
319537	PATAGONIA COMERCIO E SERVICOS TECNICOS LTDA ME  - ME
22533	UMPRAUM ARQUITETOS ASSOCIADOS S/S - EPP
152658	ARDEA CONSULTORIA AMBIENTAL S/S LTDA - EPP
79739	CARDEAL GESTAO EMPRESARIAL E SERVICOS LTDA
173098	TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL
257060	PMTRAINING TREINAMENTO EM GERENCIAMENTO DE PROJETOS LTDA - ME
8785	CONSERTEX ELETRONICA LTDA - ME
174217	EMPRESA BRASILEIRA DE TELECOMUNICACOES S A EMBRATEL
144022	ASBIBOP - SERVICOS DE BOMBEIRO BRIGADISTA PARTICULAR CIVIL LTDA - EPP
18810	CTIS TECNOLOGIA S.A
274273	ARROW ECS BRASIL DISTRIBUIDORA LTDA
